Count_of_sizes,Name_ of_colors,Product_code
1.0,RBLUE,FGC0AG024591A
1.0,NAVY,FGC0Q6043232A
1.0,OLIVE GREEN,FGC015033431A
0.0,DUBAI KHAKI,FGC0M1037681A
2.0,SGREEN,FGC036028261A
0.0,NAVY,FGC0Q6036892A
2.0,TAN,FGC0C3029041A
1.0,OLIVE/BGREEN,FGC0Q1017411A
2.0,WHITE,FGC0Q6037884A
1.0,RED/RBLUE,FGC0P9019321A
2.0,TAN BROWN,FGC0AY029501B
1.0,BLACK,FGC0Q60T8512A
2.0,OLIVE,FGC0Q6037172A
2.0,BLUE,FGC0Z70T8832A
0.0,OLIVE,FGC0Q6039212A
4.0,KHAKI,FGC0GU0R7281Z
0.0,NAVY,FGC0Q6040062A
0.0,RBLUE,FGC0AG025201A
1.0,BROWN,FGC0AY025301A
1.0,BLACK,FGC0AG024611A
0.0,BROWN,FGC0AY028581A
1.0,TAN BROWN,FGC0AY029521A
1.0,NAVY,FGC0Q6042932A
0.0,KHAKI,FGC0Q6042382A
0.0,TURQUOISE,FGC0Q6036962A
0.0,BLACK,FGC0Q6038442A
1.0,DBROWN,FGC018019781A
1.0,BLACK,FGC018032252A
0.0,OLIVE,FGC0Q6043052A
2.0,BLACK,FGC0Q6043212A
3.0,TOBACCO,FGC018032561A
2.0,RBLUE,FGC0Q6037652A
3.0,KHAKI,FGC0ER037671A
0.0,DBROWN,FGC0Q6036922A
0.0,CAMEL,FGC0L40R7301Z
1.0,NAVY,FGC0Q6040302A
1.0,BLACK,FGC0C3017661A
0.0,OLIVE GREEN,FGC0P9021191A
1.0,CAMEL,FGC0T8033471A
1.0,BLACK,FGC0Q6037642A
0.0,BLACK,FGC0Y4020671A
6.0,OLIVE GREEN,FGC0Z7044282A
6.0,TAN,FGC018041442A
5.0,BROWN,FGC0550R8261Z
6.0,OLIVE GREEN,FGC0AA026851A
2.0,KHAKI,FGC0900R7801Z
5.0,KHAKI,FGC0V70R8241Z
7.0,NAVY,FGC0AA050101A
7.0,OLIVE GREEN,FGC015050121A
5.0,OLIVE GREEN,FGC0900R8361Z
7.0,NAVY,FGC0H9050081A
4.0,CAMEL,FGC0L40R8321Z
7.0,DUBAI KHAKI,FGC015050111A
5.0,OLIVE GREEN,FGC015024491A
6.0,DENIM,FGC051043961A
4.0,DUBAI KHAKI,FGC0GF043011A
7.0,OLIVE GREEN,FGC060050131A
7.0,CAMEL,FGC0FK050191A
7.0,CAMEL/BLACK,FGC0P0024521A
3.0,TAN,FGC0B3037091A
4.0,RB BROWN,FGC0AA026891A
5.0,BLACK,FGC051037081A
6.0,BLACK,FGC0180S2312A
4.0,PARIS KHAKI,FGC0L4033321A
6.0,BLACK,FGC0180S2412A
6.0,DENIM,FGC0M1037861A
7.0,DNAVY 4,FGC015024521A
6.0,SNAYPE,FGC0E1030111A
6.0,CAMEL,FGC0V7034581A
5.0,KHAKI,FGC0L4037061A
5.0,KHAKI,FGC051004911G
7.0,DNAVY,FGC0BM027501A
5.0,OLIVE GREEN,FGC015034871A
6.0,BROWN,FGC0180S2292A
2.0,OLIVE GREEN,FGC0GU0R8341Z
7.0,KHAKI,FGC0T8010351C
7.0,KHAKI,FGC0L6010371D
5.0,OLIVE,FGC0L4040111F
1.0,DBROWN,FGC0AA033301A
2.0,CASHEW BROWN,FGC0CG033391A
5.0,KHAKI,FGC0L6010331D
2.0,DROYAL BLUE,FGC0H9025531B
6.0,BROWN,FGC0D3032341A
5.0,BROWN,FGC089020531A
5.0,KHAKI,FGC015033351A
4.0,OLIVE GREEN,FGC0H9026651A
5.0,CAMEL,FGC015032511B
5.0,OLIVE GREEN,FGC0CN030211A
3.0,KHAKI,FGC090026621A
0.0,LGREY,FGC0L40R7101Z
5.0,BROWN,FGC0830Z7972A
6.0,BLACK,FGC0CH030211A
5.0,DUBAI KHAKI,FGC0X6041751A
2.0,DBROWN,FGC051020501A
2.0,BLACK,FGC0180T0012A
2.0,OLIVE GREEN,FGC051043801A
1.0,OLIVE GREEN,FGC0AA029901B
4.0,DBROWN,FGC0BE033341A
4.0,WHITE,FGC0260T3642A
3.0,KHAKI,FGC0E10R8301Z
3.0,OLIVE,FGC0S2008231D
4.0,BROWN,FGC018041432A
3.0,CAMEL,FGC0N80R8281Z
2.0,CAMEL,FGC090027371A
0.0,BLACK,FGC0180V3272A
,,FGC0N0016081A
2.0,BROWN,FGC0Z7039522A
3.0,GREEN,FGC0EI0T8482A
4.0,KHAKI,FGC0L40R7081Z
4.0,OLIVE GREEN,FGC0CG032941A
1.0,BLACK,FGC0AR033501A
6.0,KHAKI,FGC0M60R7161Z
5.0,BROWN,FGC0GF0R7781Z
3.0,BORDO,FGC0AY025731A
0.0,BLACK,FGC0B3034881A
4.0,KHAKI,FGC015010361D
1.0,OLIVE,FGC0L4004851F
2.0,NAVY,FGC0EI0T8472A
2.0,BROWN,FGC0180V3562A
1.0,OLIVE GREEN,FGC0L4036811A
4.0,BROWN,FGC0L5037131A
2.0,CAMEL,FGC0T80R7061Z
2.0,DNAVY,FGC0L4033311A
5.0,CAMEL,FGC051033861A
3.0,BLACK,FGC0Z7042442A
2.0,KHAKI,FGC0DJ033371A
1.0,SGREEN,FGC0M1010371D
2.0,CAMEL,FGC0BE029261B
0.0,BLACK,FGC0H90R7241Z
,,FGC0S6014531B
2.0,OLIVE GREEN,FGC0BE026661C
3.0,KHAKI,FGC0L50R7141Z
2.0,NAVY,FGC0Z7039452A
4.0,CAMEL,FGC0510R7121Z
2.0,KHAKI,FGC0L4033271A
2.0,BROWN,FGC0L4004851G
,,FGC0510R7041Z
1.0,OLIVE,FGC0L40R7381Z
0.0,NAVY,FGC0Z7039462A
2.0,BLACK,FGC0180V6802A
1.0,DENIM,FGC0M1010371E
3.0,CAMEL,FGC0N8037281A
0.0,KHAKI,FGC0AA025721A
2.0,TAN,FGC0GL0R8381Z
4.0,CASHEW BROWN,FGC0M6026651A
3.0,OLIVE GREEN,FGC051040031A
1.0,CAMEL,FGC0M1007261D
1.0,NAVY,FGC015037141A
1.0,CAMEL,FGC0CF029261A
1.0,BLACK,FGC0Z7042462A
0.0,CAMEL,FGC0DJ033401A
0.0,KHAKI,FGC0BE026661A
0.0,BROWN,FGC0180U9972A
0.0,COFFEE,FGC0180U6262A
2.0,BROWN,FGC0190V6812A
2.0,DBROWN,FGC051030091A
2.0,DBROWN,FGC0AA025541C
1.0,CAMEL,FGC0M8016071A
0.0,OLIVE GREEN,FGC0L4027361B
1.0,DIRTY BROWN,FGC0Q9010371E
2.0,BROWN,FGC0830V6792A
1.0,YELLOW,FGC0A4011431D
1.0,KHAKI,FGC0CD008271D
1.0,DBROWN,FGC0M1033491A
5.0,LOLIVE,FGC0DQ024541C
3.0,CAMEL,FGC0DP030661C
0.0,BROWN,FGC0DQ034321B
0.0,NAVY,FGC0DP034292A
1.0,KHAKI,FGC0DP024481C
1.0,BLACK,FGC0W3038602A
6.0,BRIGHT GREY,FLC0AX037821S
6.0,BROWN,FLC015044231A
6.0,DROYAL BLUE,FLC0H9033561A
6.0,BEIGE,FLC0510AR852A
6.0,RUSTY RED,FLC015022491A
0.0,SNAYPE,FLC015037821S
6.0,DROYAL BLUE,FLC0H9033551A
6.0,BLACK,FLC0BU028831A
5.0,CAMEL,FLC0310S2542A
6.0,BLACK,FLC0180R4192B
6.0,BLACK,FLC0180R4182B
4.0,BLACK,FLC0H40U6452A
5.0,BROWN,FLC0830T7102A
4.0,MUD,FLC0830T7092A
4.0,BLACK,FLC0H40U6462A
2.0,LGREEN,FLC0H9032681A
5.0,MUD BROWN,FLC0510T7002A
4.0,BROWN,FLC0150S6932A
4.0,BLACK,FLC0H40U6472A
5.0,BLACK,FLC0340T7022A
3.0,BLACK,FLC0510U6362A
5.0,BLACK,FLC0180R4202B
4.0,NAVY,FLC0150S6922A
2.0,BROWN,FLC0150S6952A
3.0,BLACK,FLC0340U0902A
4.0,GREY,FLC0510U4482A
2.0,NAVY,FLC0510S6942A
0.0,BLUE,FLC051022461A
1.0,NAVY,FLC0510T1002A
6.0,BROWN/MAROON,FLC0310S2602A
6.0,LGREY,FLC015044221A
6.0,DCADET BLUE,FLC0H9026391B
6.0,VARIGLIA,FLC051044211A
6.0,DBLUE,FGC0AI024031B
6.0,WHITE,FLC0310S2622A
6.0,WHITE,FLC0260S2522A
6.0,MAROON,FLC0310S2612A
6.0,BLACK,FLC0310S2532A
6.0,GREY/GREEN,FLC0IA0AR972A
6.0,DESERT ROSE,FLC0AX032671A
6.0,BLACK/PURPLE,FLC0DN0AR952A
6.0,GREY,FLC0DY0AR942A
6.0,PINK/BLUE,FLC0DN0AR932A
6.0,PINK,FLC0260S2552A
6.0,WHITE,FLC0H40S9652A
6.0,WHITE,FLC0H40R1972A
6.0,TAN,FLC0Z3024031B
6.0,WHITE,FLC0510R1982A
6.0,BLUE,FLC0H40S7612A
6.0,FUSCHIA,FLC0H40S9662A
6.0,CAMEL,FLC051016461A
6.0,WHITE/PURPLE,FLC0IA0AR992A
5.0,LBLUE,FLC0310T9022A
4.0,GREY,FLC0310T9062A
6.0,BLACK,FLC0H40R1952A
6.0,NAVY,FLC0H40S7582A
6.0,PURPLE/GREY,FLC0510R1962A
6.0,GREY,FLC0H40S7602A
6.0,GREY,FLC0310T9032A
6.0,RED,FLC0260U2632A
6.0,PINK,FLC0H40T3272A
6.0,DBLUE,FLC0AI027271A
6.0,RUST BROWN,FLC0AR028921A
6.0,BLUE,FLC0150S0142A
6.0,BLACK,FLC0H9025631B
6.0,BLUE,FLC0180T0952A
6.0,BLUE,FLC0BA025011A
4.0,WHITE,FLC0310V3382A
5.0,BLACK,FLC0H40U6372A
6.0,PINK,FLC0H40T0772A
6.0,WHITE/RED,FLC0180U6602A
5.0,BLUE,FLC0H40S7592A
6.0,PURPLE,FLC0H40T0782A
1.0,RUST,FLC0310T9042A
0.0,BEIGE,FLC0R9025031A
6.0,LPINK,FLC0510T0802A
,,FLC0DY0T7822A
5.0,PINK,FLC0H40T0762A
,,FLC0260U2622A
6.0,LGREY,FLC0H40U3342A
2.0,BLACK,FLC0AI025371B
4.0,BLACK,FLC0R70U3282A
6.0,ORANGE,FLC051017981A
6.0,GREY,FLC0H40U3332A
4.0,PINK,FLC0510T0572A
3.0,ORANGE,FLC0Z3022441A
4.0,LBROWN,FLC0510T7112A
0.0,BLACK,FLC0Z3028911A
2.0,RED,FLC0260U2552A
3.0,BLACK,FLC0BA025051A
,,FLC0510T0792A
1.0,GRAFFITI/WHITE,FLC0180U6582A
2.0,BLACK,FLC0G2025001A
6.0,RED,FLC0260V3482A
0.0,LPINK,FLC0AI024471A
3.0,PURPLE,FLC0H40T0752A
0.0,GREY,FLC0260U2592A
3.0,NAVY,FLC0180T0962A
2.0,WHITE,FLC0Z3022431A
1.0,OWHITE,FLC0B3024821B
3.0,WHITE,FLC0180S0132A
2.0,WHITE,FLC0180V3482A
0.0,DSKY BLUE,FLC0AX025041A
2.0,WHITE,FLC0Z3024811A
2.0,RED,FLC0260U7582A
1.0,NUDE,FLC0260U2602A
0.0,BEIGE,FLC0H40T3292A
1.0,BLACK,FLC0260T0742A
6.0,BLACK,FLC0K7032661A
6.0,BLACK,FLC0510U8152A
6.0,GUNMETAL,FLC0CW0U8212A
6.0,BLUE,FLC0CX0U8252A
5.0,DWINE,FLC0T6030411A
5.0,TAN,FLC0260U8292A
6.0,TAN,FLC0510U6572A
6.0,BLACK,FLC0T6031901A
6.0,CHIKU,FLC0B00U8232A
0.0,BEIGE,FLC0AI026401B
4.0,GOLD,FLC0H40U4532A
6.0,BROWN,FLC0510U3392A
5.0,GREY,FLC0510U6482A
5.0,SILVER,FLC0260U4542A
6.0,BLACK,FLC0510U3402A
6.0,PINK,FLC0260U3292A
4.0,WHITE,FLC0180V3332A
4.0,BLACK,FLC0260U6422A
4.0,BLACK,FLC0180U3232A
5.0,WHITE,FLC0180U3222A
6.0,BLACK,FLC0510V3352A
4.0,GREY,FLC0260U6692A
2.0,BROWN,FLC0180U4592A
4.0,BEIGE,FLC0180U6542A
1.0,BROWN,FLC0510U8172A
4.0,BEIGE,FLC0180V3402A
2.0,BLACK,FLF0510Z7332A
4.0,BLACK,FLC0260U3302A
3.0,BLACK,FLC0260U6682A
2.0,BLACK,FLC0510U4442A
3.0,BEIGE,FLC0510T0582A
4.0,BLACK,FLC0510V3422A
2.0,BLACK,FLC0260U3482A
3.0,BLUE,FLC0Y3023621A
2.0,GREEN,FLC0510U3442A
2.0,BLACK,FLC0260U3462A
2.0,RED,FLC0510U6352A
0.0,BLACK,FLC0180U4512A
0.0,BLACK,FLC0510Y0302A
,,FLF0180Z7392A
,,FLC0260T2962A
,,FLC0260U7512A
,,FLF0180Z7442A
,,FLC0B3044201A
,,FLC0GO044171A
,,FLC0GO044181A
,,FLC0B3044191A
,,FLC0510U6532A
,,FLC0H9027261A
,,FLC0180U4022A
,,FLC0H9029911A
,,FLC0CC029371A
,,FLC0T6030401A
4.0,TURQUOISE,FLC0G2021261A
5.0,WHITE,FLC0180V3102A
3.0,GREY,FLC0G2021911A
4.0,BLACK,FLC0510U4472A
5.0,WHITE,FLC0180U3202A
5.0,BLACK,FLC0AI028891A
3.0,PEACH,FLC0B0021891A
1.0,BLACK,FLC0180U6612A
6.0,CAMEL,FLC0X0042471A
7.0,BLACK,FLC0BA042481A
3.0,WHITE,FLC0180U4032A
4.0,TURQUOISE,FLC0BY042491A
3.0,BLACK,FLC0260U6412A
1.0,NUDE/BEIGE,FLC0260U2522A
6.0,BLACK,FLC0B00U8192A
5.0,WINE,GLSS11000761A
6.0,CREAM,FLC0180U4522A
6.0,YELLOW,FLC0180R4302B
6.0,BEIGE,FLC0AI032661A
6.0,BROWN,FLC0180R4232B
6.0,GREY,FLC0180U6492A
1.0,BEIGE,FLC0180U8342A
6.0,BLACK,FLC0180R4262B
6.0,RED,FLC0180R4312B
6.0,BLACK,FLC0180R4212B
6.0,WHITE,FLC0180R4242B
5.0,BLACK,FLC0180R4252B
5.0,PINK,FLC0180U8362A
0.0,CAMEL,FLC019014241A
6.0,CAMEL,FLC061006681C
6.0,BEIGE,FLC0180R4222B
6.0,WHITE,FLC0180U8312A
2.0,LGREY 2,FLC019014231A
5.0,LBEIGE,FLC0AI024441A
5.0,BLUE,FLC0180S0402A
5.0,WHITE,FLC0180R4272B
6.0,BLACK,FLC0180T3222A
4.0,BLACK,FLC0180T3212A
5.0,GREY,FLC0260U3582A
4.0,BROWN,FLC0R70U3172A
1.0,CAMEL,FLC061006671A
0.0,BLACK,FLC019014411A
4.0,LTAN,FLC0BZ029331A
,,FLC0340V3862A
6.0,CLARET RED,FLC0180T9992A
5.0,BLACK,FLC0260U3572A
3.0,BLACK,FLC0R70U3322A
0.0,PINK,FLC0180V3442A
4.0,BEIGE,FLC0510S0392A
3.0,BLACK,FLC0Y2025261A
3.0,BORDO,FLC0H9023971C
5.0,BEIGE,FLC0150V3462A
2.0,RED,FLC0R70U3312A
3.0,BLACK,FLC0180S0022A
1.0,BEIGE,FLC0CA029321A
4.0,TURQUOISE,FLC0BY029341A
3.0,RED,FLC0340V3852A
4.0,BLACK,FLC0180U3212A
2.0,KHAKI,FLC0260U2542A
2.0,BRIGHT RBLUE,FLC051025241A
3.0,KHAKI,FLC0AR023971C
2.0,BLACK,FLC0180T3242A
2.0,BLACK,FLC015024461A
1.0,NAVY,FLC0B3025451A
0.0,RED,FLC0G2017221A
1.0,WHITE,FLC0R70U3182A
1.0,ORANGE,FLC0T6020331A
1.0,BLACK,FLC0180V3122A
2.0,BLACK,FLC0180T3252A
6.0,RED,FLC0180T6162A
5.0,BROWN,FLC0180U3772A
6.0,GUNMETAL,FLC0180U3812A
6.0,BROWN,FLC0180U9872A
6.0,BLUE,FLC0150T0172A
6.0,BROWN,FLC0B00T0152A
2.0,BLUE,FLC0EI0T8432A
6.0,GUNMETAL,FLC0180U8672A
5.0,BLACK,FLC0180U8652A
5.0,BLACK,FLC0150T0212A
2.0,BLACK,FLC0180U3712A
5.0,BLACK,FLC0B00T3842A
5.0,BEIGE/BROWN,FLC0850U8572A
6.0,CAMEL,FLC0150T0192A
5.0,BLACK,FLC0180U3992A
5.0,BLACK,FLC0B3029351A
5.0,FUSCHIA,FLC0180U8532A
4.0,OLIVE,FLC0180U8632A
2.0,BROWN,FLC0610V4872A
5.0,WHITE,FLC0180U3982A
6.0,BLUE,FLC0180T9982A
3.0,BRONZE,FLC0260T9602A
6.0,BLACK/TAN,FLC0510T3862A
6.0,BEIGE/BROWN,FLC0850U8692A
2.0,BEIGE,FLC0180U3792A
6.0,RED/WHITE,FLC0180T0862A
0.0,COPPER,FLC0260V7892A
6.0,BROWN,FLC0180S0012A
3.0,GUNMETAL,FLC0180U3752A
5.0,WHITE,FLC0180U3512A
2.0,PINK,FLC0260U4462A
2.0,PURPLE,FLC0150W6542A
2.0,CHERRY,FLC0B00V3022A
3.0,BLACK,FLC0180V3342A
4.0,WHITE,FLC0180U3242A
0.0,LGOLD,FLC0180U3672A
0.0,TAN,FLC0B00V8712A
1.0,NAVY,FLC0H9030421A
3.0,BLACK,FLC0260U6432A
4.0,BLACK,FLC0180U3522A
2.0,BLACK,FLC0B0029361A
1.0,CAMEL,FLC015068152A
3.0,BLACK,FLC0F00V4792A
1.0,RED,FLC0180U3732A
6.0,BLUE,FLC0180U4672A
6.0,MAROON,FLC0B00U8512A
6.0,BLUE,FLC0B00T3922A
6.0,BLACK,FLC0180T6202A
6.0,TAN,FLC0150T6182A
6.0,BLACK,FLC0B00U8492A
6.0,GREEN,FLC0180U6592A
6.0,WHITE/BLACK,FLC0180U6622A
5.0,BORDO,FLC0H9032641A
6.0,BLACK,FLC0180T3302A
6.0,BLACK,FLC0B00U8272A
6.0,BLACK,FLC0260U4582A
6.0,BLUE,FLC0T6031941A
6.0,GOLD,FLC0850U8592A
5.0,TAN,FLC0180U8552A
5.0,BLACK,FLC0T6031911A
6.0,BLACK,FLC0B00T4082A
6.0,BLUE,FLC0510U4572A
4.0,BLACK,FLC0180U3612A
6.0,BLUE/LGREY,FLC0510U6552A
5.0,BEIGE,FLC0180U4432A
4.0,BLUE,FLC0150U9892A
4.0,BLACK,FLC0180U4652A
6.0,RED,FLC0510U6562A
5.0,GREY,FLC0BY031951A
5.0,APRICOT/BLACK,FLC0H40U4492A
5.0,BLACK,FLC0180T3322A
0.0,TAN,FLC0180U8612A
5.0,BLACK,FLC0260U4562A
6.0,PINK,FLC0180U3902A
4.0,BLACK,FLF0510Z7302A
5.0,YELLOW,FLC0260U3542A
5.0,BROWN,FLC0510U4552A
6.0,BLUE,FLF0180Z7612A
6.0,BLACK,FLC0180U3932A
4.0,BLACK,FLC0180U4452A
6.0,BLACK,FLC0180U3912A
5.0,BLACK,FLC0260U6342A
4.0,WHITE,FLC0180U3922A
3.0,BLACK,FLC0180U3502A
4.0,WHITE,FLC0180U6322A
3.0,BLACK,FLC0150U3652A
5.0,PINK,FLC0260U3552A
3.0,BEIGE,FLC015014491B
4.0,JADE,FLC0180U6402A
1.0,KHAKI,FLC0X0023171A
3.0,WHITE,FLC0180U4042A
4.0,WHITE,FLC0180U3492A
4.0,WHITE,FLC0260U3412A
4.0,GOLD,FLC0180U4602A
2.0,BLACK,FLC015006191C
3.0,JADE,FLC0180U6512A
2.0,BLUE,FLC0510U6332A
3.0,RED,FLC0260U3532A
4.0,WHITE,FLC0B0031931A
4.0,BLACK,FLC0180U4052A
2.0,BROWN,FLC0180U3262A
4.0,PINK,FLC0G2029391A
0.0,GOLD,FLF0180Z7382A
3.0,WHITE,FLF0180Z7572A
3.0,TAN,FLC0510V3392A
2.0,RED,FLF0180Z7602A
3.0,WHITE,FLC0180U4002A
0.0,BLACK,FLC0180U6522A
3.0,SAND,FLC0B00V5332A
2.0,WHITE,FLC0180U3962A
1.0,GREY,FLC0CB029381A
3.0,BLACK,FLC0B00U8472A
1.0,ORANGE,FLC0B0018201A
2.0,BLACK,FLC0180U3972A
0.0,CHERRY,FLC0180Y7262A
0.0,JADE,FLC0180U6502A
0.0,BLACK,FLC0AO0W5992A
1.0,BLACK,FLC0180Z7262A
0.0,BLACK,FLC0B0017281A
2.0,BLACK,FLC0180U3632A
7.0,CAMEL,FGC0H9019241A
6.0,WINE,FGF0DL041921A
2.0,BLACK,FGC0AY029501B
1.0,BROWN,FGC091012111B
5.0,BLACK,FLC0180U4592A
0.0,DBROWN,FGC0AA027971A
7.0,CAMEL,FGC0AA050101A
3.0,DGREEN,FGC0Q60T8462A
2.0,DBROWN,FGF0510U2912A
0.0,DNAVY,FGC0H9034821A
6.0,BLACK,FLC0H40U4532A
4.0,ORANGE,FLC0G2021261A
0.0,DBROWN,FGC0CG033391A
7.0,BLACK,FGF0C3046302A
0.0,RBLUE,FGC0Q6038892A
0.0,LMAROON,FGC0Q90R6721Z
3.0,BRONZE,FLC0180T3322A
5.0,CAMEL,FGC0GF0R7401Z
3.0,PINK,FLC0260U2592A
5.0,KHAKI,FGC0AA026851A
0.0,OLIVE,FGC0Q6038262A
6.0,TAN,FLC0180T6202A
5.0,RUST BROWN,FGC0H9027441A
0.0,KHAKI,FGC0L40R6661Z
3.0,CAMEL,FGC0L5034741A
1.0,BGREEN,FGC0AG024591A
0.0,KHAKI,FGC051043811A
1.0,SILVER,FLC0260V3482A
6.0,BEIGE,FLC0180U4672A
7.0,BLACK,FGC051046482A
6.0,CAMEL,FLC0H9026391B
1.0,DUBAI KHAKI,FGC0H9034931A
7.0,WHITE/BLUE,FGC0DY0AR872A
6.0,TAN,FGC0180S2332A
0.0,GREEN,FGC0A4011431D
1.0,RUST BROWN,FGC0AR025131A
0.0,DGREY/APPLE GREEN,FGC0Y9040952A
1.0,RBLUE/BLACK,FGC0Q6036682A
3.0,DUBAI KHAKI,FGC051039531A
6.0,PEACH,FLC0B3044191A
0.0,BROWN,FGC0P9021191A
6.0,WHITE,FLC0B00T3922A
2.0,GREY,FGC0H40U8432A
0.0,BGREEN,FGC015033061A
7.0,CAMEL,FGC0BM027501A
4.0,RED,FLF0510Z7332A
0.0,OLIVE,FGC0Q6039202A
6.0,BROWN,FLC0B00U8272A
6.0,BROWN,FGC0180S2312A
6.0,CAMEL,FGC0CN030571A
7.0,OLIVE GREEN,FGC0FK050031A
6.0,GREY,FGC0Q6039882A
0.0,GREY,FGC0Z7041552A
0.0,OLIVE,FGC051004072D
3.0,BLACK,FLC0B00V8712A
1.0,GREY,FGC0GF0R7881Z
3.0,BLACK,FGF0Z3022401A
1.0,BLACK,FGC0AY025731A
0.0,NAVY,FGC0Q6037884A
7.0,BLACK,FGF0C3046532A
6.0,PINK,FLC0B00U8512A
5.0,NAVY,FGC051028671A
6.0,NAVY,FGC0Z7044142A
0.0,CAMEL,FGC090012521B
5.0,SKY BLUE,FLC0AI024471A
7.0,TAN,FGF0C3046352A
1.0,GREY,FGC0Z7041562A
3.0,BLACK,FLC0180U6322A
0.0,KHAKI,FGC0L80R7421Z
1.0,GREY,FGC0Q6042932A
2.0,CAMEL,FGC0Q6042402A
6.0,TURQUOISE,FLC0X0023171A
6.0,PINK,FLC0180U6622A
0.0,CAMEL,FGC051019771A
3.0,NAVY,FGC0Y9040732A
3.0,CAMEL,FGC0L4032821A
3.0,BROWN,FGC015024491A
6.0,CAMEL,FGC051020501A
6.0,CAMEL,FGC0L40R6641Z
7.0,TAN,FGF0C3046312A
0.0,CAMEL,FGC015032381A
1.0,KHAKI,FGC0H9027811A
4.0,BLACK,FLC0180U6542A
0.0,DBROWN,FGC0Q6037642A
0.0,NAVY,FGC0Q6043052A
1.0,KHAKI,FGC0L40R7301Z
1.0,GREY,FGC0Y9037612A
3.0,BLACK/NAVY,FGC0510T7812A
1.0,KHAKI,FGC0L40R7381Z
7.0,BLACK/GREEN,FGC0DN0AR892A
3.0,LNAVY,FLC0H9032681A
1.0,CADET BLUE,FGC0H9028681A
0.0,CAMEL,FGC0DP034292A
1.0,NAVY,FGC0Q6036912A
6.0,GREY,FGC031042052A
6.0,WHITE,FLC0260U4582A
7.0,CAMEL,FGC0L6010371D
7.0,DUBAI KHAKI,FGC015050151A
0.0,KHAKI,FGC0T80R7061Z
2.0,KHAKI,FLC061006671A
0.0,BLACK,FLC0180U8342A
7.0,RUST BROWN,FGC015050121A
5.0,TURQUOISE,FLC0X0042471A
6.0,RUST,FLC0H40S9652A
2.0,OLIVE,FGC0Z7039522A
4.0,RED,FLC019014411A
4.0,WHITE,FLC0180V3442A
6.0,PARIS KHAKI,FGC0M6032871A
6.0,PINK,FLC0180U4522A
3.0,OLIVE,FGC0510S0352A
,,FGC0Y9040382A
6.0,BLUE,FGC0H40S9622A
6.0,BLACK,FLC0180U3812A
1.0,OLIVE GREEN,FGC0150R7481Z
0.0,NUDE,FLC0260U2552A
2.0,DROYAL BLUE,FGC0GF0R6781Z
6.0,DENIM,FGC0D3032341A
6.0,CASHEW BROWN,FGC0H9034921A
0.0,KHAKI,FGC0H9025671B
6.0,TAN,FGF0DL041901A
5.0,TAN,FLC0180U8672A
3.0,PINK,FLC0510U6332A
3.0,CAMEL,FGC0L4040271A
6.0,BLUE,FGF0DL041861A
6.0,LPINK,FLC0T6031941A
5.0,DBROWN,FGF0FW041931A
3.0,WHITE,FLC0Z3028911A
6.0,NAVY,FGC0Z7044252A
5.0,CAMEL,FGC090026621A
6.0,GREY,FLC0180T3302A
6.0,BLACK,FGC0H40S9642A
0.0,OLIVE GREEN,FGC0H9020821B
5.0,BLACK,FGF0C3027701B
6.0,LGREY,FGC0Z7044282A
1.0,BLACK,FGC0Q6038712A
0.0,CAMEL,FGC037005801F
3.0,BLACK,FGC0Y9040772A
3.0,BROWN,FGF0180U2842A
6.0,PINK,FLC0CW0U8212A
0.0,BROWN,FGC0C3017661A
1.0,SNAYPE,FGC0AR025091D
2.0,CAMEL,FGC015030041A
2.0,NAVY,FGC0L4012251B
5.0,DNAVY 3,FLC0H9032641A
5.0,BLACK,FLC0260U8292A
1.0,FUSCHIA,FLC0B0018201A
0.0,OLIVE,FGC0Q6043232A
0.0,GREEN,FGC0Q60T8422A
0.0,CAMEL,FGC0L4027361B
5.0,PEACH,FLC0180U3612A
7.0,BLACK,FGF0R7046472A
1.0,GREY,FGC0Q6036942A
0.0,OLIVE GREEN,FGC0H9029791A
3.0,DROYAL BLUE,FGC0GF0R7001Z
5.0,BLUE,FGF0180U3842A
2.0,LBEIGE,FLC0AI025371B
1.0,DROYAL BLUE,FLC015024461A
5.0,BROWN,FLC0150T0192A
1.0,CAMEL,FGC0130R6841Z
6.0,CAMEL,FGC0H9026651A
7.0,SANDY BEIGE,FGC0AX037811S
7.0,DOVE WHITE,FGC0B3025181A
5.0,CAMEL,FGC0V70R8481Z
4.0,TAN,FGF018031772A
1.0,KHAKI,FGC0AA033301A
7.0,LGREY/BLUE,FGC0DN0AR882A
1.0,BLACK/DBROWN,FGC0Q6038102A
6.0,DNAVY,FGC0V7034581A
2.0,SNAYPE,FGC0AA025151A
2.0,WHITE,FGC031039112A
0.0,CASHEW BROWN,FGC0H9030001A
6.0,KHAKI,FGC0AA034191A
3.0,BLACK,FLC0B00V3022A
2.0,NAVY,FLC0B3024821B
7.0,BEIGE,FGC0510AR822A
1.0,BLUE,FLF0180Z7392A
3.0,TGREEN,FGC0Q6037312A
5.0,GREEN,FGC0Q6044892A
4.0,PINK,FLC0EI0T8432A
4.0,CAMEL,FGC015027791A
6.0,BLACK,FGC0180S2292A
1.0,CAMEL,FLC0H9030421A
5.0,PINK,FLC0510U4552A
5.0,CAMEL,FGC051004911G
1.0,BLACK,FGC0Y9039172A
1.0,OLIVE,FGC0Q6041332A
2.0,DBROWN,FGC0Q6038742A
0.0,BLACK,FGC0C3029041A
